item,name,coord,website,telefono,comune,indirizzo,email,lat,lon
http://www.wikidata.org/entity/Q975240,Pinacoteca Giovanni e Marella Agnelli,Point(7.66611111 45.03305556),http://www.pinacoteca-agnelli.it,+39-011-006-2008,Turin,Via Nizza 230/103,mailto:segreteria@pinacoteca-agnelli.it,45.03243,7.665732000000001
http://www.wikidata.org/entity/Q975240,Pinacoteca Giovanni e Marella Agnelli,Point(7.66611111 45.03305556),http://www.pinacoteca-agnelli.it,+39-011-006-2008,Turin,Via Nizza 230/103,mailto:segreteria@pinacoteca-agnelli.it,45.03305556,7.66611111
http://www.wikidata.org/entity/Q16335902,Pinacoteca Giuseppe De Nittis,Point(16.28158889 41.32126667),http://www.barlettamusei.it/denittis.html,+39-0883-738313,Barletta,"Via Cialdini 74 ,  - Barletta",mailto:pinacoteca.direzione@comune.barletta.bt.it,41.32126667,16.28158889
http://www.wikidata.org/entity/Q1103550,Pinacoteca Nazionale di Bologna,Point(11.353547 44.497772),http://www.pinacotecabologna.beniculturali.it,+39-051-420-9411,Bologna,"via delle Belle Arti, 56 - Bologna",mailto:pm-ero.pinacoteca-bo@beniculturali.it,44.49778,11.35333
http://www.wikidata.org/entity/Q1103550,Pinacoteca Nazionale di Bologna,Point(11.353547 44.497772),http://www.pinacotecabologna.beniculturali.it,+39-051-420-9411,Bologna,"via delle Belle Arti, 56 - Bologna",mailto:pm-ero.pinacoteca-bo@beniculturali.it,44.497772,11.353547
http://www.wikidata.org/entity/Q3388589,Pinacoteca Tosio Martinengo,Point(10.22611111 45.53472222),http://www.pinacotecatosiomartinengo.com,+39-030-377-4999,Brescia,"Via Martinengo da Barco, 1 - Brescia",mailto:info@bresciamusei.com,45.53472222,10.22611111
http://www.wikidata.org/entity/Q3388589,Pinacoteca Tosio Martinengo,Point(10.22611111 45.53472222),http://www.pinacotecatosiomartinengo.com,+39-030-377-4999,Brescia,"Via Martinengo da Barco, 1 - Brescia",mailto:info@bresciamusei.com,45.534534,10.225837
http://www.wikidata.org/entity/Q55386610,Pinacoteca della Fondazione Cassa di Risparmio di Tortona,Point(8.865131 44.897213),http://www.fondazionecrtortona.it/index.php/info-e-orari,+39-0131-822965,Tortona,"Corso Leoniero, 6 - Tortona",mailto:info@fondazionecrtortona.it,44.897213,8.865131
http://www.wikidata.org/entity/Q150066,Pinacoteca di Brera,Point(9.187683 45.471943),https://pinacotecabrera.org/,+39-02-722631,Milano,"via Brera , 28 - Milano",mailto:pin-br@beniculturali.it,45.471942999999996,9.187683
http://www.wikidata.org/entity/Q55678136,Pinacoteca di Brera - Biblioteca Nazionale Braidense di Milano,Point(9.187837 45.471947),http://www.braidense.it,+39-02-8646-0907,Milano,"via Brera, 28 - Milano",mailto:b-brai@beniculturali.it,45.471947,9.187837
http://www.wikidata.org/entity/Q21552340,Pinacoteca e Museo Civico 'Malatestiano',Point(13.018021 43.84344),http://cultura.comune.fano.ps.it/museo,+39-0721-839098,Fano,"Piazza XX Settembre, 4",mailto:museomalatestiano@libero.it,43.84344,13.018021000000001
http://www.wikidata.org/entity/Q3905131,Pinacoteca nazionale di Cagliari,Point(9.1163195 39.2228639),http://www.pinacoteca.cagliari.beniculturali.it/index.php,+39-070-662496,Cagliari,"Piazza Arsenale, 1, 09123 Cagliari CA",mailto:pm-sar.pinacoteca.cagliari@beniculturali.it,39.2228639,9.116319500000001
http://www.wikidata.org/entity/Q2095405,Pinacoteca nazionale di Siena,Point(11.330431 43.315662),http://www.polomusealetoscana.beniculturali.it/index.php?it/211/siena-pinacoteca-nazionale,+39-0577-286143,Siena,Via San Pietro 29,mailto:pm-tos.pinacoteca-si@beniculturali.it,43.315661999999996,11.330430999999999
http://www.wikidata.org/entity/Q2095405,Pinacoteca nazionale di Siena,Point(11.330431 43.315662),http://www.polomusealetoscana.beniculturali.it/index.php?it/211/siena-pinacoteca-nazionale,+39-0577-286143,Siena,Via San Pietro 29,mailto:pm-tos.pinacoteca-si@beniculturali.it,43.315624,11.330517
http://www.wikidata.org/entity/Q21552354,Polo museale Santo Spirito - Civico museo archeologico,Point(14.394448 42.22321),http://www.comune.lanciano.chieti.it,+39-0872-700578,Lanciano,"via Santo Spirito, 77 - Lanciano",mailto:polomuseale@lanciano.eu,42.223209999999995,14.394448
http://www.wikidata.org/entity/Q30880115,Sala del Perugino,Point(11.265289 43.774494),http://www.polomusealetoscana.beniculturali.it/index.php?it/184/firenze-sala-del-perugino,+39-055-288803,Firenze,Via Della Colonna 9,mailto:pm-tos@beniculturali.it,43.774454,11.265188
http://www.wikidata.org/entity/Q30880115,Sala del Perugino,Point(11.265289 43.774494),http://www.polomusealetoscana.beniculturali.it/index.php?it/184/firenze-sala-del-perugino,+39-055-288803,Firenze,Via Della Colonna 9,mailto:pm-tos@beniculturali.it,43.774494,11.265289
http://www.wikidata.org/entity/Q53867344,Sinagoga - Complesso museale ebraico di Casale Monferrato,Point(8.449686 45.135654),http://www.casalebraica.org,+39-0142-71807,Casale Monferrato,"Vicolo Salomone Olper, 44,  - Casale Monferrato",mailto:segreteria@casalebraica.org,45.135653999999995,8.449686
http://www.wikidata.org/entity/Q50673101,Stanze della Memoria,Point(11.328589 43.322315),http://www.stanzedellamemoria.it,+39-0577-236607,Siena,Via Malavolti 9,mailto:info@stanzedellamemoria.it,43.322315,11.328589
http://www.wikidata.org/entity/Q50673101,Stanze della Memoria,Point(11.328589 43.322315),http://www.stanzedellamemoria.it,+39-0577-236607,Siena,Via Malavolti 9,mailto:info@stanzedellamemoria.it,43.322037,11.328613
http://www.wikidata.org/entity/Q2472396,Torre del Mangia,Point(11.3323 43.3182),http://www.comune.siena.it,+39-0577-292342,Siena,Piazza del Campo 1,mailto:cultura@comune.siena.it,43.3182,11.3323
http://www.wikidata.org/entity/Q2472396,Torre del Mangia,Point(11.3323 43.3182),http://www.comune.siena.it,+39-0577-292342,Siena,Piazza del Campo 1,mailto:cultura@comune.siena.it,43.317997,11.331748
http://www.wikidata.org/entity/Q2472396,Torre del Mangia,Point(11.3323 43.3182),http://www.comune.siena.it,+39-0577-292342,Siena,Piazza del Campo 1,mailto:cultura@comune.siena.it,43.318188,11.332118
http://www.wikidata.org/entity/Q1527922,Touriseum,Point(11.185305 46.660799),http://www.touriseum.it,+39-0473-270172,Meran,"Via S. Valentino, 51a - Merano/Meran",mailto:info@touriseum.it,46.660799,11.185305
http://www.wikidata.org/entity/Q1527922,Touriseum,Point(11.185305 46.660799),http://www.touriseum.it,+39-0473-270172,Meran,"Via S. Valentino, 51a - Merano/Meran",mailto:info@touriseum.it,46.66015,11.185508
http://www.wikidata.org/entity/Q1527922,Touriseum,Point(11.185305 46.660799),http://www.touriseum.it,+39-0473-270172,Meran,"Via S. Valentino, 51a - Merano/Meran",mailto:info@touriseum.it,46.660323999999996,11.182742999999999
http://www.wikidata.org/entity/Q2705493,Triennale di Milano,Point(9.173708 45.471813),http://www.triennale.org/en/,+39-02-724341,Milano,"Viale Alemagna, 6 - Milano",mailto:info@triennale.it,45.471813,9.173708
http://www.wikidata.org/entity/Q4011917,Villa Corsini a Castello,Point(11.232656 43.816465),http://www.polomusealetoscana.beniculturali.it/index.php?it/189/villa-corsini-a-castello-firenze,+39-055-450752,Firenze,Via della Petraia 38,mailto:pm-tos@beniculturali.it,43.816465,11.232656
http://www.wikidata.org/entity/Q4011917,Villa Corsini a Castello,Point(11.232656 43.816465),http://www.polomusealetoscana.beniculturali.it/index.php?it/189/villa-corsini-a-castello-firenze,+39-055-450752,Firenze,Via della Petraia 38,mailto:pm-tos@beniculturali.it,43.816265,11.232361000000001
http://www.wikidata.org/entity/Q4011917,Villa Corsini a Castello,Point(11.232656 43.816465),http://www.polomusealetoscana.beniculturali.it/index.php?it/189/villa-corsini-a-castello-firenze,+39-055-450752,Firenze,Via della Petraia 38,mailto:pm-tos@beniculturali.it,43.816117,11.232464
http://www.wikidata.org/entity/Q958758,Villa La Petraia,Point(11.235275 43.818977),http://www.polomusealetoscana.beniculturali.it/index.php?it/185/villa-medicea-della-petraia-firenze,+39-055-452691,Firenze,Via della Petraia 40,mailto:pm-tos@beniculturali.it,43.818692,11.235024000000001
http://www.wikidata.org/entity/Q958758,Villa La Petraia,Point(11.235275 43.818977),http://www.polomusealetoscana.beniculturali.it/index.php?it/185/villa-medicea-della-petraia-firenze,+39-055-452691,Firenze,Via della Petraia 40,mailto:pm-tos@beniculturali.it,43.818290000000005,11.23452
http://www.wikidata.org/entity/Q958758,Villa La Petraia,Point(11.235275 43.818977),http://www.polomusealetoscana.beniculturali.it/index.php?it/185/villa-medicea-della-petraia-firenze,+39-055-452691,Firenze,Via della Petraia 40,mailto:pm-tos@beniculturali.it,43.818977000000004,11.235275
http://www.wikidata.org/entity/Q4012306,Villa Menafoglio Litta Panza,Point(8.829054 45.825005),http://www.fondoambiente.it/beni/villa-e-collezione-panza.asp,+39-0332-283960,Varese,"Piazza Litta, 1",mailto:faibiumo@fondoambiente.it,45.825720000000004,8.8287
http://www.wikidata.org/entity/Q4012306,Villa Menafoglio Litta Panza,Point(8.829054 45.825005),http://www.fondoambiente.it/beni/villa-e-collezione-panza.asp,+39-0332-283960,Varese,"Piazza Litta, 1",mailto:faibiumo@fondoambiente.it,45.825005,8.829054
http://www.wikidata.org/entity/Q2525507,Villa Necchi Campiglio,Point(9.201814 45.46825),https://www.fondoambiente.it/luoghi/villa-necchi-campiglio,+39-02-7634-0121,Milano,"Via Mozart 12-14, 20122 Milano",mailto:fainecchi@fondoambiente.it,45.46825,9.201814
http://www.wikidata.org/entity/Q1235515,Villa dei Quintili,Point(12.552482 41.8314288),http://www.viaappiaantica.com,+39-06-7128-9042,Roma,"via Appia nuova, 1092",mailto:pa-appia@beniculturali.it,41.831375,12.55437
http://www.wikidata.org/entity/Q1235515,Villa dei Quintili,Point(12.552482 41.8314288),http://www.viaappiaantica.com,+39-06-7128-9042,Roma,"via Appia nuova, 1092",mailto:pa-appia@beniculturali.it,41.85218,12.520529
http://www.wikidata.org/entity/Q1235515,Villa dei Quintili,Point(12.552482 41.8314288),http://www.viaappiaantica.com,+39-06-7128-9042,Roma,"via Appia nuova, 1092",mailto:pa-appia@beniculturali.it,41.8314288,12.552482000000001
http://www.wikidata.org/entity/Q3558847,Villa del Principe,Point(8.917985 44.41619),http://www.palazzodelprincipe.it/,+39-010-255509,Genova,"Piazza Principe, 4 - Genova",mailto:info@palazzodelprincipe.it,44.41619,8.917985
http://www.wikidata.org/entity/Q3558847,Villa del Principe,Point(8.917985 44.41619),http://www.palazzodelprincipe.it/,+39-010-255509,Genova,"Piazza Principe, 4 - Genova",mailto:info@palazzodelprincipe.it,44.4158,8.91778
http://www.wikidata.org/entity/Q19833,Villa della Regina,Point(7.707995 45.058037),http://polomusealepiemonte.beniculturali.it/index.php/musei-e-luoghi-della-cultura/villa-della-regina/,+39-011-819-4484,Turin,"Strada Comunale Santa Margherita, 79",mailto:pm-pie.villadellaregina@beniculturali.it,45.058037,7.7079949999999995
http://www.wikidata.org/entity/Q2592412,Wolfsoniana,Point(9.04467 44.38238),http://www.wolfsoniana.it,+39-010-323-1329,Genova,"Via Serra Gropallo, 4 - Genova",mailto:info@wolfsoniana.it,44.38238,9.04467
http://www.wikidata.org/entity/Q2592412,Wolfsoniana,Point(9.04467 44.38238),http://www.wolfsoniana.it,+39-010-323-1329,Genova,"Via Serra Gropallo, 4 - Genova",mailto:info@wolfsoniana.it,44.382404,9.044689
http://www.wikidata.org/entity/Q54855376,antiquarium di Lucrezia Romana,Point(12.5765335 41.831729888),http://www.parcoarcheologicoappiaantica.it/,+39-06-7201-6669,Roma,"via Lucrezia Romana, 62",mailto:pa-appia.antiquariumlucreziaromana@beniculturali.it,41.831729888889,12.5765335
http://www.wikidata.org/entity/Q54855376,antiquarium di Lucrezia Romana,Point(12.5765335 41.831729888),http://www.parcoarcheologicoappiaantica.it/,+39-06-7201-6669,Roma,"via Lucrezia Romana, 62",mailto:pa-appia.antiquariumlucreziaromana@beniculturali.it,41.831715,12.578733999999999
http://www.wikidata.org/entity/Q54855376,antiquarium di Lucrezia Romana,Point(12.5765335 41.831729888),http://www.parcoarcheologicoappiaantica.it/,+39-06-7201-6669,Roma,"via Lucrezia Romana, 62",mailto:pa-appia.antiquariumlucreziaromana@beniculturali.it,41.832257,12.578418
http://www.wikidata.org/entity/Q573881,basilica di San Lorenzo,Point(11.254814 43.775043),http://brunelleschi.imss.fi.it/itinerari/luogo/BasilicaSanLorenzo.html,+39-055-214042,Firenze,"San Lorenzo,  - Firenze",mailto:operamedicealaurenziana@interfree.it,43.774888888888995,11.253863888889
http://www.wikidata.org/entity/Q573881,basilica di San Lorenzo,Point(11.254814 43.775043),http://brunelleschi.imss.fi.it/itinerari/luogo/BasilicaSanLorenzo.html,+39-055-214042,Firenze,"San Lorenzo,  - Firenze",mailto:operamedicealaurenziana@interfree.it,43.775043,11.254814
http://www.wikidata.org/entity/Q573881,basilica di San Lorenzo,Point(11.254814 43.775043),http://brunelleschi.imss.fi.it/itinerari/luogo/BasilicaSanLorenzo.html,+39-055-214042,Firenze,"San Lorenzo,  - Firenze",mailto:operamedicealaurenziana@interfree.it,43.774815000000004,11.254537
http://www.wikidata.org/entity/Q51175,basilica di Santa Maria Novella,Point(11.249367 43.7743),https://www.smn.it,+39-055-219257,Firenze,Piazza Santa Maria Novella,mailto:info@smn.it,43.7743,11.249367
http://www.wikidata.org/entity/Q1278477,battistero di San Giovanni,Point(10.395996 43.722664),http://www.opapisa.it,+39-050-387-2210,Pisa,"del Duomo,  - Pisa",mailto:info@opapisa.it,43.72327,10.3942
http://www.wikidata.org/entity/Q1278477,battistero di San Giovanni,Point(10.395996 43.722664),http://www.opapisa.it,+39-050-387-2210,Pisa,"del Duomo,  - Pisa",mailto:info@opapisa.it,43.722664,10.395996
http://www.wikidata.org/entity/Q934424,borgo  e rocca medievali di Torino,Point(7.68511 45.04904),http://www.borgomedievaletorino.it,+39-011-443-1701,Turin,"Viale Virgilio 107, Torino (TO), Italia",mailto:borgomedievale@fondazionetorinomusei.it,45.049040000000005,7.685110000000001
http://www.wikidata.org/entity/Q1996075,cappella Brancacci,Point(11.24403 43.768448),http://museicivicifiorentini.comune.fi.it/en/brancacci/,+39-055-238219,Firenze,Piazza del Carmine 14,mailto:gestione.musei@comune.fi.it,43.768448,11.24403
http://www.wikidata.org/entity/Q1996075,cappella Brancacci,Point(11.243611111 43.767777777),http://museicivicifiorentini.comune.fi.it/en/brancacci/,+39-055-238219,Firenze,Piazza del Carmine 14,mailto:gestione.musei@comune.fi.it,43.768263,11.243829
http://www.wikidata.org/entity/Q1996075,cappella Brancacci,Point(11.24403 43.768448),http://museicivicifiorentini.comune.fi.it/en/brancacci/,+39-055-238219,Firenze,Piazza del Carmine 14,mailto:gestione.musei@comune.fi.it,43.767777777777994,11.243611111110999
http://www.wikidata.org/entity/Q55674565,casa Guidi,Point(11.248028 43.765263),http://www.casedellamemoria.it/,+39-055-354457,Firenze,Piazza San Felice 8,mailto:info.casaguidi@fastwebnet.it,43.765263,11.248028
http://www.wikidata.org/entity/Q55674565,casa Guidi,Point(11.248028 43.765263),http://www.casedellamemoria.it/,+39-055-354457,Firenze,Piazza San Felice 8,mailto:info.casaguidi@fastwebnet.it,43.765076,11.248011
http://www.wikidata.org/entity/Q55674144,casa Leonetto Tintori,Point(11.099476 43.916592),http://www.laboratoriotintori.prato.it,+39-0574-464016,Prato,Via di Vainella 1/g,mailto:info@laboratoriotintori.prato.it,43.91538,11.097663
http://www.wikidata.org/entity/Q55674144,casa Leonetto Tintori,Point(11.099476 43.916592),http://www.laboratoriotintori.prato.it,+39-0574-464016,Prato,Via di Vainella 1/g,mailto:info@laboratoriotintori.prato.it,43.916592,11.099476
http://www.wikidata.org/entity/Q54854928,casa Leopardi,Point(13.552555 43.39866),http://www.giacomoleopardi.it,+39-071-757-7492,Recanati,"Via G. Leopardi, 14 - Recanati",mailto:casaleopardi@giacomoleopardi.it,43.39866,13.552554999999998
http://www.wikidata.org/entity/Q3661158,casa Rossini,Point(12.913876 43.910744),http://www.pesarocultura.it/index.php?id=9205,+39-0721-387357,Pesaro,"Via Rossini, 34 - Pesaro",mailto:musei@comune.pesaro.ps.it,43.910759999999996,12.913866
http://www.wikidata.org/entity/Q3661158,casa Rossini,Point(12.913876 43.910744),http://www.pesarocultura.it/index.php?id=9205,+39-0721-387357,Pesaro,"Via Rossini, 34 - Pesaro",mailto:musei@comune.pesaro.ps.it,43.910744,12.913876
http://www.wikidata.org/entity/Q3661281,casa di Cristoforo Colombo,Point(8.934962 44.40555),http://www.associazione-portasoprana.it,+39-010-251-6714,Genova,"Vico Dritto di Ponticello, 1",mailto:portasoprana@libero.it,44.40562643,8.93460989
http://www.wikidata.org/entity/Q3661281,casa di Cristoforo Colombo,Point(8.934962 44.40555),http://www.associazione-portasoprana.it,+39-010-251-6714,Genova,"Vico Dritto di Ponticello, 1",mailto:portasoprana@libero.it,44.40555,8.934961999999999
http://www.wikidata.org/entity/Q3661285,casa di Dante,Point(11.257083 43.77105),http://www.museocasadidante.it/,+39-055-219416,Firenze,Via Santa Margherita 1,mailto:info@museocasadidante.it,43.771,11.257
http://www.wikidata.org/entity/Q3661285,casa di Dante,Point(11.257083 43.77105),http://www.museocasadidante.it/,+39-055-219416,Firenze,Via Santa Margherita 1,mailto:info@museocasadidante.it,43.77105,11.257083
http://www.wikidata.org/entity/Q55359487,casa di Pirandello,Point(13.684949 37.225548),http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=1&IdSito=6,+39-0922-511826,Agrigento,"Strada Statale 115,  - Agrigento",mailto:brs.museo.ag@regione.sicilia.it,37.225547999999996,13.684949
http://www.wikidata.org/entity/Q3661033,casa-museo Boschi Di Stefano,Point(9.211667 45.478935),http://www.fondazioneboschidistefano.it,+39-02-2024-0568,Milano,"Via Giorgio Jan, 15",mailto:info@fondazioneboschidistefano.com,45.478935,9.211667
http://www.wikidata.org/entity/Q55372977,casa-museo Ivan Bruschi,Point(11.88327 43.46515),http://www.fondazioneivanbruschi.it,+39-0575-354126,Arezzo,Corso Italia 14,mailto:info@fondazioneivanbruschi.it,43.46515,11.88327
http://www.wikidata.org/entity/Q55372977,casa-museo Ivan Bruschi,Point(11.88327 43.46515),http://www.fondazioneivanbruschi.it,+39-0575-354126,Arezzo,Corso Italia 14,mailto:info@fondazioneivanbruschi.it,43.46515,11.883227999999999
http://www.wikidata.org/entity/Q3661040,casa-studio Vivarelli,Point(10.907859 43.930347),http://www.fondazionevivarelli.it,+39-0573-477423,Pistoia,Via di Felceti 11,mailto:info@fondazionevivarelli.it,43.930347,10.907859
